MMSI,BaseDateTime,LAT,LON,Heading,VesselName,CallSign,VesselType,Length,Width
338929000,2022-01-29T00:00:20,42.34546,-71.02955,511.0,SEAY,NZIN,70.0,289.0,32.0
477023400,2022-01-29T00:00:42,32.07939,-81.0517,276.0,CRAMOND ISLAND,VRQJ9,70.0,,
538006548,2022-01-29T23:59:19,33.12448,-122.68852,80.0,TAURUS CONFIDENCE,V7OG3,70.0,199.0,32.0
218844000,2022-01-29T00:00:08,32.56533,-79.4053,338.0,CMA CGM IVANHOE,DFPJ2,70.0,350.0,42.0
215657000,2022-01-29T00:01:19,32.52228,-79.54966,346.0,CMA CGM THALASSA,9HA5230,71.0,347.0,46.0
538009168,2022-01-29T00:00:43,30.05391,-90.49934,260.0,CLIPPER HOUSTON,V7A4405,70.0,189.0,28.0
538005308,2022-01-29T00:01:07,30.35476,-118.0776,51.0,BANAK,V7CR2,70.0,208.0,29.0
210065000,2022-01-29T00:01:07,27.35227,-83.57665,243.0,QUEEN B III,5BPK5,79.0,179.0,28.0
338219000,2022-01-29T00:00:11,29.28897,-94.19632,228.0,LIBERTY GRACE,WADN,70.0,190.0,32.0
255806302,2022-01-29T00:00:06,33.72596,-120.92133,149.0,BRITTA OLDENDORFF,CQAX4,70.0,200.0,32.0
477230300,2022-01-29T00:01:08,29.92662,-90.18609,249.0,CL JUDY,VRSE3,70.0,199.0,32.0
367120990,2022-01-29T00:00:01,41.69232,-83.46087,511.0,AMERICAN INTEGRITY,WDD2875,70.0,304.0,32.0
373285000,2022-01-29T00:00:12,33.74271,-118.27382,207.0,EVER FRONT,H3TM,74.0,334.0,48.0
416468000,2022-01-29T00:01:20,33.75438,-118.27551,330.0,YM UNIFORMITY,BLHQ,70.0,333.0,42.0
316004370,2022-01-29T00:01:04,43.21641,-79.20755,238.0,G3 MARQUIS,XJBO,70.0,225.0,23.0
338955000,2022-01-29T00:00:07,33.77319,-118.95825,85.0,INDEPENDENCE,KBGR,70.0,55.0,12.0
367776050,2022-01-29T00:00:01,33.77114,-118.21314,511.0,PACIFIC PATRIOT,WDJ4269,70.0,19.0,7.0
367776050,2022-01-29T00:00:01,33.77114,-118.21314,511.0,PACIFIC PATRIOT,WDJ4269,70.0,19.0,7.0
373064000,2022-01-29T00:00:04,41.24797,-127.71442,313.0,RED AZALEA,H3PC,70.0,199.0,32.0
477468900,2022-01-29T00:00:33,48.96717,-123.74474,133.0,OCEAN LEGEND,VRTD9,70.0,225.0,32.0
538006338,2022-01-29T00:00:00,37.21496,-76.09708,92.0,ULTRA COUGAR,V7MA4,70.0,228.0,32.0
538009315,2022-01-29T00:00:09,49.02446,-123.66789,109.0,CAPE SARINA,V7A4581,79.0,289.0,45.0
441115000,2022-01-29T00:00:03,42.30649,-125.27297,0.0,MORNING LENA,D7MI,70.0,234.0,32.0
636092995,2022-01-29T00:00:09,36.54825,-75.12167,126.0,ARTEMIS,A8OP7,70.0,209.0,30.0
370892000,2022-01-29T00:00:11,37.73077,-122.3434,270.0,MSC DANIELA,3FIA2,70.0,366.0,51.0
477848700,2022-01-29T23:59:33,31.18188,-118.20697,10.0,CSCL EAST CHINA SEA,VRNM3,70.0,335.0,48.0
372339000,2022-01-29T00:00:08,19.49818,-69.19427,116.0,GENIUS STAR IX,H9ZC,70.0,119.0,21.0
565535000,2022-01-29T00:00:27,47.97505,-122.22845,218.0,ERISKAY,9V2068,70.0,179.0,30.0
369339000,2022-01-29T00:00:37,37.75158,-122.3421,214.0,PRESIDENT KENNEDY,WPKW,71.0,300.0,42.0
374512000,2022-01-29T00:00:17,28.93936,-89.4049,29.0,AMSTEL STORK,3FOP7,70.0,199.0,
636019582,2022-01-29T00:00:50,47.579,-122.36148,358.0,MSC ARICA,D5VE2,71.0,299.0,48.0
255790000,2022-01-29T00:01:55,31.90466,-117.62361,1.0,MSC TAMPICO,CQMD,71.0,294.0,32.0
538009706,2022-01-29T00:00:16,25.05519,-79.65281,10.0,LA LOUISE,V7A5068,70.0,178.0,28.0
308532000,2022-01-29T00:01:05,32.90906,-79.94316,80.0,IBIS ARROW,C6CU6,70.0,187.0,29.0
220129000,2022-01-29T00:00:28,36.87788,-76.34999,347.0,COLUMBINE MAERSK,OUHC2,70.0,346.0,42.0
636019825,2022-01-29T00:00:22,36.91278,-76.32768,349.0,LYON II,D5WI6,70.0,300.0,41.0
215662000,2022-01-29T00:01:00,29.55199,-89.77364,327.0,OKOLCHITSA,9HA5234,70.0,190.0,32.0
355073000,2022-01-29T00:00:27,30.34891,-81.62101,190.0,BEAGLE VI,3EGN8,70.0,148.0,22.0
538007863,2022-01-29T00:00:31,41.19393,-72.85533,72.0,SSI MAGNIFICENT,V7RQ9,70.0,177.0,28.0
356639000,2022-01-29T00:00:01,21.27965,-67.89312,46.0,COOL EAGLE,H9PJ,70.0,189.0,30.0
311015100,2022-01-29T00:00:49,18.43867,-66.08922,59.0,SUNSHINE ACE,C6XN6,70.0,199.0,32.0
538007479,2022-01-29T00:00:02,35.06437,-121.58387,39.0,HYUNDAI COURAGE,V7PP4,70.0,340.0,46.0
636017505,2022-01-29T00:00:00,30.76856,-118.011,66.0,TINTIN,D5LH5,70.0,238.0,32.0
356449000,2022-01-29T00:00:08,25.86387,-79.52747,106.0,SEA EXPRESS II,HO4619,70.0,59.0,11.0
244224000,2022-01-29T00:00:09,29.8017,-85.77932,180.0,WAALBORG,PBET,70.0,107.0,18.0
351468000,2022-01-29T00:00:18,26.76669,-80.0512,266.0,CHAMPION III,HO7207,70.0,54.0,18.0
255806126,2022-01-29T00:00:23,32.95319,-123.73912,64.0,AS SERENA,CQAB4,70.0,175.0,28.0
258097000,2022-01-29T00:00:13,48.49307,-124.66798,293.0,BELSOUTH,LAVJ7,70.0,200.0,33.0
367670000,2022-01-29T00:00:45,29.1374,-90.20279,158.0,HARVEY AMERICA,KHAI,70.0,92.0,20.0
538002631,2022-01-29T00:00:10,49.01805,-123.62878,321.0,STAR JENNIFER,V7KK2,70.0,229.0,32.0
244340000,2022-01-29T00:00:25,29.9319,-90.17786,232.0,WESERBORG,PCIZ,70.0,107.0,18.0
477598800,2022-01-29T00:00:44,40.68105,-74.15004,311.0,COSCO HOPE,VRKF2,70.0,366.0,48.0
563107600,2022-01-29T00:00:11,23.65639,-82.59533,98.0,AQUABEAUTY,9V5186,70.0,229.0,32.0
577444000,2022-01-29T00:00:58,29.21779,-90.22013,85.0,NFE SUSTAINABILITY,,70.0,0.0,0.0
367066970,2022-01-29T00:00:01,18.44775,-66.09078,511.0,BROOKLYN MCALLISTER,WSB4047,70.0,35.0,10.0
209559000,2022-01-29T00:01:19,29.61255,-95.00893,88.0,MSC APOLLO,5BFA5,70.0,300.0,40.0
374846000,2022-01-29T00:00:04,28.47526,-116.16754,350.0,BUNUN BRAVE,3EOP4,70.0,182.0,30.0
370232000,2022-01-29T00:00:25,30.07474,-88.07176,346.0,QUEEN HALO,3FFO9,70.0,190.0,32.0
636018392,2022-01-29T00:00:22,29.18614,-94.44124,310.0,INDIAN OCEAN,D5PM2,70.0,180.0,30.0
354886000,2022-01-29T00:00:01,30.93056,-117.78167,67.0,COSCO EUROPE,3EOC5,70.0,349.0,45.0
354886000,2022-01-29T00:00:01,30.93544,-117.77235,26.0,COSCO EUROPE,3EOC5,70.0,349.0,45.0
354886000,2022-01-29T00:00:00,31.33167,-117.72793,9.0,COSCO EUROPE,3EOC5,70.0,349.0,45.0
538004652,2022-01-29T00:00:07,38.69268,-76.42487,165.0,TWINKLE ISLAND,V7YG2,70.0,228.0,32.0
477224800,2022-01-29T00:00:25,37.95474,-121.34914,111.0,SAGA FRAM,VRLL3,70.0,199.0,32.0
354726000,2022-01-29T00:00:25,39.97803,-75.0872,76.0,PELICAN ARROW,3FNQ4,70.0,199.0,32.0
636091575,2022-01-29T00:00:16,48.51797,-127.55203,268.0,HANSA AUGSBURG,A8PN3,70.0,175.0,27.0
538005694,2022-01-29T00:01:09,37.24378,-122.99453,200.0,INTERLINK VERACITY,V7GD4,70.0,179.0,
636017107,2022-01-29T00:00:48,47.26535,-122.44211,332.0,KERKYRA,D5J13,70.0,229.0,32.0
431073000,2022-01-29T00:00:11,30.04717,-118.25869,225.0,ONE CYGNUS,7KEP,70.0,364.0,51.0
311054300,2022-01-29T00:00:21,31.94093,-80.65914,120.0,GLOVIS CARAVEL,C6ZE7,70.0,199.0,32.0
636093046,2022-01-29T23:59:33,31.53747,-118.11958,329.0,HAMMONIA LIPSIA,5LCQ4,70.0,220.0,32.0
563119600,2022-01-29T00:00:57,48.94417,-123.72032,85.0,OCEAN JADE,9V5276,70.0,229.0,37.0
414771000,2022-01-29T00:00:07,33.61939,-118.23421,62.0,BAO AN LING,BRJK,70.0,189.0,32.0
352980769,2022-01-29T00:00:07,26.09359,-80.07044,94.0,OCEAN EXPRESS,HOA4935,70.0,90.0,16.0
538008341,2022-01-29T00:00:17,29.60621,-89.86071,293.0,TOMINI FELICITY,V7A2257,70.0,199.0,32.0
249888000,2022-01-29T00:00:00,31.14195,-118.22306,277.0,CMA CGM LEO,9HA2057,70.0,363.0,45.0
249888000,2022-01-29T00:00:00,31.16615,-118.17627,30.0,CMA CGM LEO,9HA2057,70.0,363.0,45.0
229814000,2022-01-29T00:00:07,32.69346,-117.81399,344.0,LA SAUTERNAIS,9HA3633,70.0,179.0,
563092300,2022-01-29T00:00:03,37.51329,-123.78526,178.0,MAJULAH HARBOURFRONT,9V6485,70.0,229.0,32.0
367121040,2022-01-29T00:00:03,41.90698,-80.78472,511.0,AMERICAN COURAGE,WDD2879,70.0,193.0,20.0
431986000,2022-01-29T00:00:11,29.68326,-80.74608,330.0,ONE STORK,7KCR,70.0,364.0,51.0
538005907,2022-01-29T00:00:10,23.99686,-80.95854,47.0,GLORY HARVEST,V7IA7,70.0,199.0,32.0
338760000,2022-01-29T00:00:08,30.39096,-81.49376,71.0,ISLA BELLA,WTOI,70.0,233.0,32.0
477346500,2022-01-29T00:00:04,28.94593,-119.12274,246.0,MOL GLIDE,VRJF2,70.0,275.0,40.0
477627300,2022-01-29T00:00:10,33.71398,-118.27447,304.0,MOL EMISSARY,VRFX6,70.0,294.0,32.0
316001633,2022-01-29T00:00:15,43.02016,-87.89661,30.0,CSL ASSINIBOINE,VCKQ,70.0,225.0,23.0
311000376,2022-01-29T00:00:08,39.9166,-75.13417,280.0,EVANGELIA L,C6BV5,70.0,183.0,30.0
215192000,2022-01-29T00:00:13,33.01019,-117.57228,342.0,CMA  CGM  CALLISTO,9HA5006,79.0,363.0,46.0
357194000,2022-01-29T00:00:07,34.27067,-120.28072,106.0,KEN UN,3EGQ5,70.0,179.0,30.0
215293000,2022-01-29T00:00:13,28.39552,-89.5789,56.0,CMA CGM LA SCALA,9HA5044,70.0,334.0,42.0
538008133,2022-01-29T00:00:54,33.75183,-118.2408,251.0,CAP SAN VINCENT,V7XE5,74.0,332.0,48.0
477148300,2022-01-29T00:00:53,45.99822,-122.85177,161.0,MERIT TRADER,VRRH8,70.0,189.0,32.0
367761740,2022-01-29T00:00:17,28.93746,-95.3165,511.0,GENERAL PATTON,WDJ2788,70.0,,
249888000,2022-01-29T00:00:00,31.25596,-118.21377,300.0,CMA CGM LEO,9HA2057,70.0,363.0,45.0
249888000,2022-01-29T00:00:01,31.1887,-118.16287,315.0,CMA CGM LEO,9HA2057,70.0,363.0,45.0
538006995,2022-01-29T00:00:00,28.84305,-89.42703,40.0,CF DIAMOND,V7JH8,70.0,189.0,
671226100,2022-01-29T00:00:12,25.79844,-80.24842,511.0,RELIANCE II,5VHS7,79.0,52.0,12.0
431296000,2022-01-29T00:00:29,32.65476,-76.97514,87.0,MOL COURAGE,7JWH,70.0,315.0,45.0
357507000,2022-01-29T00:00:31,29.59698,-89.83951,308.0,SEA WELLINGTON,3EQQ2,70.0,179.0,30.0
538008204,2022-01-29T00:00:02,40.6596,-74.14407,200.0,OLEANDER,V7A2078,70.0,120.0,20.0
369701000,2022-01-29T00:00:12,48.43663,-123.42897,283.0,MIDNIGHT SUN,WAHG,70.0,255.0,35.0
366838000,2022-01-29T00:00:31,30.07767,-94.0905,511.0,CAPE TRINITY,KAFD,70.0,191.0,27.0
218853000,2022-01-29T00:00:11,17.04573,-67.0742,115.0,MSC VIGO,DITL2,74.0,270.0,40.0
636017316,2022-01-29T00:00:38,48.72353,-123.54092,227.0,CAPE MIRON,D5KI2,70.0,288.0,45.0
563119800,2022-01-29T00:00:45,28.87607,-89.3582,345.0,LADY BELLAMELIA,9V6908,70.0,229.0,32.0
538008572,2022-01-29T00:00:40,30.05278,-90.50738,274.0,MENOMONEE,V7A2526,70.0,190.0,32.0
255726000,2022-01-29T00:00:08,28.84594,-89.3773,139.0,CRYSTAL CONFIDENCE,CQIO,70.0,179.0,30.0
356565000,2022-01-29T00:00:23,49.30063,-123.22197,282.0,MOL PREMIUM,3EOJ7,70.0,293.0,40.0
371651000,2022-01-29T00:00:52,40.64584,-74.0971,82.0,TAI SUCCESS,3EUN4,70.0,199.0,32.0
229221000,2022-01-29T00:01:05,36.96281,-76.42405,37.0,SIIRT,9HA3159,70.0,199.0,32.0
368179260,2022-01-29T00:00:09,29.09405,-89.82769,186.0,MILLIE,WDL9456,79.0,82.0,17.0
538007854,2022-01-29T00:00:52,29.55951,-89.78243,315.0,ALPHA HERO,V7KA4,70.0,229.0,32.0
477770700,2022-01-29T00:02:00,33.37247,-117.89942,216.0,COSCO MALAYSIA,VRGV9,70.0,334.0,42.0
338071000,2022-01-29T00:01:09,36.86469,-75.75109,21.0,MAERSK PITTSBURGH,WMPP,70.0,300.0,40.0
371923000,2022-01-29T00:00:17,26.06023,-80.13055,511.0,BAHAMAS EXPRESS,HP5898,70.0,57.0,11.0
477624100,2022-01-29T00:00:14,32.27528,-79.62522,41.0,MADRID EXPRESS,VRTN4,74.0,366.0,48.0
256058000,2022-01-29T00:00:19,29.68119,-94.99906,80.0,PRIORITY,9HA3802,70.0,293.0,40.0
538003274,2022-01-29T00:01:04,30.51467,-118.44667,46.0,MOL DELIGHT,V7PR9,70.0,260.0,32.0
319653000,2022-01-29T00:00:34,17.97121,-66.61608,253.0,METEORA,ZCTB8,70.0,189.0,32.0
477195900,2022-01-29T00:01:10,28.6736,-89.32815,329.0,OCEAN INNOVATION,VRMA9,70.0,179.0,29.0
636019986,2022-01-29T00:01:09,38.60546,-125.22534,185.0,YM TIPTOP,D5XC7,70.0,332.0,48.0
354662000,2022-01-29T00:00:12,26.6545,-79.38537,344.0,GRAND PHOENIX,HOWE,70.0,199.0,32.0
636019982,2022-01-29T00:00:53,49.30547,-123.18776,35.0,YM TRIUMPH,D5XC3,71.0,332.0,48.0
245227000,2022-01-29T00:00:12,30.74813,-81.01816,80.0,SOMERS ISLES,PHOX,70.0,99.0,15.0
255805558,2022-01-29T00:01:00,36.871,-76.34817,347.0,MSC VALENCIA,CQII,70.0,334.0,42.0
538006453,2022-01-29T00:00:52,30.07423,-90.90165,330.0,SERENITAS N,V7VS8,70.0,189.0,32.0
311000537,2022-01-29T00:00:20,49.30984,-123.11967,119.0,AFRICAN MACAW,C6CP6,70.0,179.0,
367531790,2022-01-29T00:00:15,29.99009,-90.40917,136.0,SALLIE ANN,WDG3990,70.0,24.0,9.0
477920300,2022-01-29T00:00:57,40.6755,-74.141,309.0,OOCL ATLANTA,VRAR6,70.0,323.0,42.0
256610000,2022-01-29T00:01:08,25.54376,-79.55257,8.0,RED FIN,9HA2892,70.0,190.0,32.0
304972000,2022-01-29T00:01:18,26.53973,-79.95665,182.0,ALDEBARAN J,V2CB5,79.0,140.0,24.0
403526001,2022-01-29T00:01:09,33.40637,-77.59364,85.0,BAHRI TABUK,HZEX,70.0,220.0,32.0
477274700,2022-01-29T00:01:09,49.01701,-123.15364,33.0,OOCL NEW YORK,VRJS2,70.0,277.0,40.0
431647000,2022-01-29T00:00:07,30.39731,-81.43148,30.0,AURIGA LEADER,7KJB,70.0,199.0,32.0
211335760,2022-01-29T23:59:36,34.65553,-121.08675,320.0,ROTTERDAM EXPRESS,DMRX,70.0,293.0,32.0
232024773,2022-01-29T00:01:59,29.6234,-117.45282,43.0,HYUNDAI MARS,MGGA6,74.0,324.0,48.0
636020495,2022-01-29T00:00:56,32.4436,-79.55773,346.0,TIANPING,D5XH4,70.0,334.0,41.0
244860255,2022-01-29T00:01:11,38.61408,-76.43418,182.0,SYMPHONY STAR,PCSX,70.0,122.0,
247285500,2022-01-29T00:00:00,39.24169,-76.52487,247.0,GRANDE SENEGAL,ICEU,70.0,210.0,32.0
370696000,2022-01-29T00:00:35,27.9093,-82.43967,153.0,TERN BULKER,3FNS3,70.0,190.0,32.0
511217000,2022-01-29T00:00:12,25.7962,-80.2452,511.0,MISS LILLIE II,T8A2177,70.0,42.0,
232012746,2022-01-29T00:00:29,37.20287,-76.09184,82.0,LIVIA ROSE,MCHI3,70.0,229.0,32.0
566157000,2022-01-29T00:00:25,30.12957,-90.91944,328.0,ULTRA DYNAMIC,9V9499,70.0,199.0,32.0
371134000,2022-01-29T00:01:09,29.7295,-95.27523,347.0,DONG-A LETO,3FNW7,70.0,292.0,45.0
311000358,2022-01-29T00:00:10,46.20649,-126.81046,87.0,BTG DENALI,C6BT4,70.0,229.0,32.0
636017572,2022-01-29T00:01:05,48.8329,-123.02486,149.0,PORT VERA CRUZ,D5LP5,70.0,,
259099000,2022-01-29T00:00:01,29.76307,-95.08993,224.0,SPAR VEGA,LAKB7,70.0,189.0,32.0
538006425,2022-01-29T00:00:46,27.63502,-82.56179,269.0,BEN RINNES,V7MZ5,70.0,180.0,
352681000,2022-01-29T00:00:15,45.63244,-122.70679,125.0,AFRICAN BATIS,3EXB6,70.0,200.0,36.0
248089000,2022-01-29T00:00:07,29.94509,-117.46411,44.0,CAPE SOUNIO,9HA4509,70.0,330.0,48.0
477632400,2022-01-29T00:00:00,33.74973,-118.20884,59.0,CL ANZI HE,VRTT3,70.0,199.0,32.0
259701000,2022-01-29T00:00:20,29.96865,-90.27281,259.0,SPAR HYDRA,LAKL7,70.0,189.0,32.0
310825000,2022-01-29T00:00:07,32.06235,-79.5222,30.0,DUBLIN EXPRESS,ZCHC7,70.0,281.0,32.0
235093619,2022-01-29T00:00:03,34.14885,-76.18258,50.0,EVER LEADING,2FRK8,70.0,334.0,45.0
356963000,2022-01-29T00:00:42,36.93824,-76.36953,43.0,BALSA 89,3EWN6,70.0,106.0,19.0
232024279,2022-01-29T00:00:30,37.23217,-76.08863,162.0,BERGE TATEYAMA,MGBE5,70.0,199.0,32.0
477632400,2022-01-29T00:00:00,33.7497,-118.20884,59.0,CL ANZI HE,VRTT3,70.0,199.0,32.0
477637500,2022-01-29T00:01:13,29.95004,-90.38961,126.0,OCEAN FORTUNE,VRNS6,70.0,179.0,30.0
566953000,2022-01-29T00:00:24,36.49736,-124.3878,228.0,APL COLUMBUS,9V9920,70.0,328.0,45.0
636020258,2022-01-29T00:00:04,30.12935,-119.06037,39.0,FOS EXPRESS,A8PX5,71.0,293.0,32.0
367062040,2022-01-29T00:00:36,36.83878,-76.27894,511.0,SKIPPIN SUE,WDC6842,74.0,36.0,9.0
305134000,2022-01-29T00:00:45,26.06889,-80.11534,181.0,HOHEBANK,V2CX3,70.0,139.0,22.0
538004444,2022-01-29T00:00:17,18.1312,-69.50862,298.0,ERMOUPOLIS,V7XC2,70.0,159.0,26.0
477001600,2022-01-29T00:01:06,46.20522,-123.81194,78.0,RENAISSANCE,VRJY3,70.0,229.0,32.0
538009071,2022-01-29T00:00:09,30.07813,-88.03189,325.0,ROMY,V7A4272,70.0,180.0,30.0
244693000,2022-01-29T00:00:07,39.26746,-76.5821,25.0,AMERICABORG,PHKT,70.0,143.0,21.0
431777000,2022-01-29T00:00:00,33.31334,-122.97207,54.0,APHRODITE LEADER,7KCW,70.0,200.0,32.0
257560000,2022-01-29T00:00:00,30.3951,-81.55072,17.0,HOEGH NEW YORK,LAUA7,70.0,199.0,32.0
636016649,2022-01-29T00:00:03,33.6251,-119.01967,335.0,SAN ANDRES,A8OK7,70.0,186.0,27.0
636017294,2022-01-29T00:00:06,34.64137,-75.28817,31.0,NEW CENTURY 2,D5KF5,70.0,199.0,32.0
477528400,2022-01-29T23:59:19,30.65371,-117.79967,16.0,SEASPAN ADONIS,VRTF4,73.0,333.0,46.0
538007474,2022-01-29T00:00:22,49.29633,-123.06778,89.0,REAL HAPPINESS,V7JR9,70.0,224.0,32.0
431027000,2022-01-29T00:00:53,33.75385,-118.26388,44.0,ONE THESEUS,7KIL,70.0,304.0,40.0
368189190,2022-01-29T00:00:16,29.53314,-93.70554,511.0,DUKE,WDM2550,79.0,0.0,0.0
367120990,2022-01-29T00:01:11,41.69231,-83.46086,511.0,AMERICAN INTEGRITY,WDD2875,70.0,304.0,32.0
255806302,2022-01-29T00:01:07,33.72316,-120.91934,149.0,BRITTA OLDENDORFF,CQAX4,70.0,200.0,32.0
366971330,2022-01-29T00:01:02,41.69308,-83.46204,511.0,EDGAR B SPEER,WDH7562,70.0,306.0,32.0
477914300,2022-01-29T00:00:53,29.73285,-95.27631,163.0,HUANGHAI GLORY,VRKY6,70.0,166.0,27.0
431989000,2022-01-29T00:00:05,32.99165,-78.28897,267.0,MEISHAN BRIDGE,7KCA,73.0,365.0,51.0
538006111,2022-01-29T00:00:24,29.00817,-94.4704,342.0,TASMAN,V7FQ3,70.0,278.0,40.0
548986000,2022-01-29T00:00:52,37.78791,-122.34827,336.0,CANADIAN BULKER,DUKJ,70.0,180.0,30.0
305931000,2022-01-29T00:00:49,28.64534,-96.55137,90.0,MARGARETHA,V2GH4,70.0,145.0,18.0
477607600,2022-01-29T00:00:57,33.70627,-118.15772,233.0,SAGA EXPLORER,VRCI8,70.0,199.0,30.0
477002200,2022-01-29T00:01:09,34.01393,-76.54031,232.0,YM WIND,VRPE6,71.0,368.0,51.0
431651000,2022-01-29T00:01:20,32.59079,-79.58681,124.0,OLYMPIAN HIGHWAY,7KAS,70.0,199.0,38.0
538009575,2022-01-29T00:00:15,34.73236,-75.47745,220.0,MURCIA CARRIER,V7A4911,70.0,100.0,30.0
563262000,2022-01-29T00:01:22,31.10477,-81.44721,75.0,BOHEME,9V8514,70.0,227.0,32.0
431651000,2022-01-29T00:00:09,32.59273,-79.58985,125.0,OLYMPIAN HIGHWAY,7KAS,70.0,199.0,38.0
356624000,2022-01-29T00:00:09,28.89286,-89.42351,138.0,INDONESIAN BULKER,HODY,70.0,180.0,30.0
229626000,2022-01-29T00:00:03,38.24325,-74.13001,179.0,MSC AMALFI,9HA3462,71.0,300.0,48.0
368026000,2022-01-29T00:00:04,36.86576,-76.31606,511.0,BENAVIDEZ,NBHG,70.0,289.0,32.0
671297100,2022-01-29T00:00:15,25.79593,-80.24481,511.0,SANTA MARIA XPRESS,5VIE3,70.0,48.0,10.0
636015549,2022-01-29T00:00:52,33.75972,-118.21949,336.0,IOLI,D5BL3,79.0,229.0,32.0
636020666,2022-01-29T00:00:15,40.64751,-74.10343,273.0,SC MARIGOT,5LAC7,71.0,154.0,24.0
247310400,2022-01-29T00:00:18,30.41013,-81.29249,315.0,GRANDE SIERRA LEONE,IBOM,70.0,211.0,32.0
305063000,2022-01-29T00:00:00,46.16662,-123.23308,235.0,HEINO,V2CO9,70.0,138.0,21.0
305121000,2022-01-29T00:01:03,36.12277,-75.17432,344.0,SJARD,V2CV8,70.0,143.0,23.0
229626000,2022-01-29T00:01:12,38.23927,-74.13004,180.0,MSC AMALFI,9HA3462,71.0,300.0,48.0
368305000,2022-01-29T00:00:00,33.75585,-118.21687,181.0,MANULANI,WECH,70.0,217.0,32.0
305063000,2022-01-29T00:01:06,46.16369,-123.23888,234.0,HEINO,V2CO9,70.0,138.0,21.0
636020684,2022-01-29T00:00:48,33.74629,-118.27183,207.0,EVER FEAT,5LAF3,70.0,333.0,48.0
255806339,2022-01-29T00:00:13,30.94507,-117.95199,249.0,MSC ORION,CQEB8,74.0,366.0,51.0
477182300,2022-01-29T00:01:09,32.13096,-81.14046,140.0,OOCL BRUSSELS,VRLJ3,70.0,366.0,48.0
636019493,2022-01-29T00:00:35,36.82985,-75.56391,39.0,GSL GRANIA,D5QI5,70.0,300.0,42.0
368219000,2022-01-29T00:00:37,47.65789,-122.37388,181.0,COASTAL NAVIGATOR,WCY9686,70.0,59.0,12.0
210638000,2022-01-29T00:00:04,38.93809,-76.411,23.0,PADEREWSKI,5BMF4,70.0,189.0,
215126000,2022-01-29T00:00:04,31.35635,-117.93087,26.0,CMA CGM T.JEFFERSON,9HA4970,71.0,366.0,48.0
219031000,2022-01-29T00:00:00,33.73126,-118.25063,71.0,MAERSK ESSEX,OXSQ2,71.0,366.0,48.0
565929000,2022-01-29T00:00:12,30.34559,-91.19917,244.0,THOR ACHIEVER,9V8781,70.0,190.0,32.0
367689230,2022-01-29T00:00:01,29.69185,-91.09971,511.0,SHELF VENTURE,WDI3525,79.0,0.0,0.0
367689230,2022-01-29T00:01:09,29.69186,-91.09973,511.0,SHELF VENTURE,WDI3525,79.0,0.0,0.0
215181000,2022-01-29T00:01:08,37.09775,-74.96095,127.0,CMA CGM J. ADAMS,9HA4999,71.0,366.0,48.0
538006783,2022-01-29T00:00:15,29.87678,-89.94488,96.0,FEDERAL OSHIMA,V7RG2,70.0,199.0,23.0
477948700,2022-01-29T00:00:58,29.25402,-94.45238,341.0,LUCHOW,VROY6,70.0,179.0,
257350000,2022-01-29T00:01:18,20.62396,-66.22118,223.0,STAR KILIMANJARO,LAIG7,70.0,208.0,32.0
357547000,2022-01-29T00:01:17,48.608,-126.02543,94.0,SAN DIEGO BRIDGE,3FTY6,70.0,293.0,40.0
354543000,2022-01-29T00:00:17,25.80278,-80.25414,311.0,BETTY K VI,HP5720,70.0,61.0,12.0
353160000,2022-01-29T23:59:19,29.98964,-117.40069,39.0,MSC SONIA,3EUP7,79.0,365.0,50.0
338955000,2022-01-29T23:59:36,33.77318,-118.95824,85.0,INDEPENDENCE,KBGR,70.0,55.0,12.0
366794000,2022-01-29T00:00:27,47.26689,-122.41521,317.0,MATSON TACOMA,KGTY,70.0,216.0,23.0
371407000,2022-01-29T00:01:17,49.30845,-123.10857,258.0,ATLANTIC OASIS,3FEZ4,70.0,179.0,28.0
355747000,2022-01-29T00:01:19,38.04245,-122.113,241.0,POLA AUGUSTA,3FYI9,79.0,177.0,28.0
354879000,2022-01-29T00:00:26,44.45061,-68.89622,339.0,PLACID SEA,H8UT,70.0,189.0,32.0
538004985,2022-01-29T00:00:47,38.40205,-76.38314,145.0,GOLAR CRYSTAL,V7AF6,70.0,285.0,43.0
538006995,2022-01-29T00:01:08,28.84538,-89.42456,57.0,CF DIAMOND,V7JH8,70.0,189.0,
209615000,2022-01-29T00:01:09,32.83627,-79.89055,18.0,ATHENS GLORY,5BFZ5,71.0,300.0,40.0
477624100,2022-01-29T00:01:23,32.27472,-79.62517,41.0,MADRID EXPRESS,VRTN4,74.0,366.0,48.0
538007250,2022-01-29T00:00:12,32.67354,-79.26399,269.0,MORNING PROSPERITY,V7BJ2,70.0,199.0,35.0
316001717,2022-01-29T00:00:39,48.37375,-123.71942,511.0,STEPHEN B ROMAN,VDJL,70.0,148.0,17.0
563077800,2022-01-29T00:00:41,29.11567,-94.52382,342.0,EVER SUPERB,9V6256,70.0,300.0,43.0
352898749,2022-01-29T00:01:04,30.73337,-81.2771,323.0,LUCKY HONG,3E2037,70.0,180.0,28.0
414333000,2022-01-29T00:01:12,33.74722,-118.19746,180.0,REN JIAN 19,BQOJ,70.0,260.0,32.0
636018800,2022-01-29T00:00:30,32.52432,-79.51201,355.0,MAERSK KARLSKRONA,D5RL4,71.0,318.0,43.0
